years	NPL	year
there	PRO	there
has	VSGPRSIND3FIN	have
been	VV.PTCPPST	be
a	DETINDF	a
dramatic	ADJ	dramatic
rise	NSG	rise
in	ADP	in
the	DETDEF	the
number	NSG	number
of	ADP	of
community	NSG	community
teams	NPL	team
.	_	.

The	DETDEF	the
sample	NSG	sample
consisted	VPSTFININD	consist
of	ADP	of
71	NUM	@card@
students	NPL	student
of	ADP	of
the	DETDEF	the
Application	PROPNSG	Application
School	PROPNSG	School
of	ADP	of
Basic	PROPNSG	Basic
Education	PROPNSG	Education
,	_	,
Federal	PROPNSG	Federal
University	PROPNSG	University
of	ADP	of
Santa	PROPNSG	Santa
Catarina	PROPNSG	Catarina
,	_	,
aged	VV.PTCPPST	age
7	NUM	7
and	CONJ	and
9	NUM	9
years	NPL	year
old	ADJ	old
(	_	(
M	NSG	M
=	_	=
7.64	NUM	@card@
±	NSG	±
1.12	NUM	@card@
)	_	)
,	_	,
which	PRO	which
were	VPSTFININD	be
divided	VV.PTCPPST	divide
into	ADP	into
two	NUM	two
groups	NPL	group
:	_	:
participant	NSG	participant
and	CONJ	and
control	NSG	control
.	_	.

There	PRO	there
are	VPRSFININD	be
some	DET	some
good	ADJ	good
beaches	NPL	beach
and	CONJ	and
plenty	NSG	plenty
of	ADP	of
secluded	ADJ	secluded
cove	NSG	cove
beaches	NPL	beach
and	CONJ	and
protected	VV.PTCPPST	protect
bays	NPL	bay
with	ADP	with
good	ADJ	good
snorkelling	VV.MSDR	snorkelling
.	_	.

The	DETDEF	the
latest	ADJRL	late
Newsmax	PROPNSG	Newsmax
/	_	/
Zogby	PROPNSG	Zogby
poll	NSG	poll
from	ADP	from
late	ADJ	late
September	PROPNSG	September
placed	VPSTFININD	place
him	PROACCMASCSG3	him
at	ADP	at
13	NUM	@card@
percent	NSG	percent
,	_	,
14	NUM	@card@
points	NPL	point
behind	ADP	behind
Republican	PROPNSG	Republican
Party	PROPNSG	Party
nominee	NSG	nominee
Ken	PROPNSG	Ken
Cuccinelli	PROPNSG	Cuccinelli
,	_	,
Virginia	PROPNSG	Virginia
's	PART	's
Attorney	PROPNSG	Attorney
General	PROPNSG	General
,	_	,
and	CONJ	and
19	NUM	@card@
points	NPL	point
behind	ADP	behind
Democratic	PROPNSG	Democratic
Party	PROPNSG	Party
nominee	NSG	nominee
Terry	PROPNSG	Terry
McAuliffe	PROPNSG	McAuliffe
,	_	,
the	DETDEF	the
former	ADJ	former
Democratic	PROPNSG	Democratic
National	PROPNSG	National
Committee	PROPNSG	Committee
chairman	NSG	chairman
,	_	,
with	CONJ	with
24	NUM	@card@
percent	NSG	percent
undecided	ADJ	undecided
.	_	.

Store	NSG	Store
hours	NSG	hour
:	_	:
Mon-Fri	PROPNSG	Mon-Fri
08:30	NUM	@card@
am	PROPNSG	am
-	ADP	-
7	NUM	7
pm	PROPNSG	pm
,	_	,
Sat	PROPNSG	sit
08:30	NUM	@card@
am	PROPNSG	am
-	ADP	-
06:30	NUM	@card@
pm	PROPNSG	pm
,	_	,
Sun	PROPNSG	Sun
9	NUM	9
am	PROPNSG	am
-	ADP	-
03:00	NUM	@card@
pm	PROPNSG	pm

Women	NPL	woman
defy	VFININDPRS	defy
the	DETDEF	the
laws	NPL	law
of	ADP	of
purse-space	NSG	purse-space
,	_	,
so	ADV	so
when	CONJ	when
it	PRONOMNEUTSG3	it
comes	VSGINDPRSFIN3	come
to	ADP	to
bib	NSG	bib
pockets	NPL	pocket
,	_	,
the	DETDEF	the
sky	NSG	sky
is	VSGINDPRSFIN3	be
the	DETDEF	the
limit	NSG	limit
.	_	.

He	PRONOMMASCSG3	he
successfully	ADV	successfully
defended	VPSTFININD	defend
his	PROMASCSG3	his
dissertation	NSG	dissertation
in	ADP	in
1891	NUM	@card@
.	_	.

How	CONJ	How
to	PART	to
Hypnotize	VNFIN	hypnotize
a	DETINDF	a
Chicken	NSG	Chicken

I	PRONOMSG1	I
do	VPRSFININD	do
wear	VNFIN	wear
a	DETINDF	a
lot	NSG	lot
of	ADP	of
black	NSG	black
.	_	.

Has	VSGPRSIND3FIN	have
the	DETDEF	the
internet	NSG	Internet
helped	VV.PTCPPST	help
or	CONJ	or
hurt	VV.PTCPPST	hurt
magic	NSG	magic
?	_	?

There	PRO	there
's	VSGPRSIND3FIN	be
a	DETINDF	a
misconception	NSG	misconception
in	ADP	in
this	DETSG	this
industry	NSG	industry
.	_	.

Additionally	ADV	additionally
,	_	,
the	DETDEF	the
analysis	NSG	analysis
address	VPRSFININD	address
the	DETDEF	the
perceived	VV.PTCPPST	perceive
reasons	NPL	reason
for	ADP	for
reported	VV.PTCPPST	report
discrimination	NSG	discrimination
experiences	NPL	experience
.	_	.

Heald	PROPNSG	Heald
noted	VPSTFININD	note
the	DETDEF	the
findings	NPL	finding
show	VPRSFININD	show
pollution	NSG	pollution
reduction	NSG	reduction
is	VSGPRSIND3FIN	be
also	ADV	also
important	ADJ	important
.	_	.

As	ADP	as
a	DETINDF	a
result	NSG	result
,	_	,
wikiHow	PROPNSG	wikiHow
is	VSGPRSIND3FIN	be
still	ADV	still
at	ADP	at
the	DETDEF	the
size	NSG	size
that	PRO	that
every	DET	every
editor	NSG	editor
eventually	ADV	eventually
gets	VSGPRSIND3FIN	get
to	PART	to
know	VNFIN	know
other	ADJ	other
editors	NPL	editor
.	_	.

Shake	VNFIN	shake
every	DET	every
15	NUM	@card@
minutes	NPL	minute
.	_	.

Marie	PROPNSG	Marie
Galante	PROPNSG	Galante
:	_	:
the	DETDEF	the
biggest	ADJRL	big
island	NSG	island
out	CONJ	out
of	ADP	of
mainland	NSG	mainland
Guadeloupe	PROPNSG	Guadeloupe
.	_	.

First	ADJ	first
of	ADP	of
all	PRO	all
I	PRONOMSG1	I
think	VPRSFININD	think
maybe	ADV	maybe
they	PRONOMPL3	they
have	VPRSFININD	have
bad	ADJ	bad
teachers	NPL	teacher
,	_	,
which	PRO	which
is	VSGPRSIND3FIN	be
a	DETINDF	a
problem	NSG	problem
.	_	.

eHow	PROPNSG	eHow
was	VSGPSTIND3FIN	be
and	CONJ	and
continues	VSGPRSIND3FIN	continue
to	PART	to
be	VNFIN	be
the	DETDEF	the
largest	ADJRL	large
and	CONJ	and
how	CONJ	how
to	PART	to
website	NSG	website
in	ADP	in
the	DETDEF	the
world	NSG	world
.	_	.

If	CONJ	if
someone	NSG	someone
asks	VSGPRSIND3FIN	ask
you	PROACC2	you
why	CONJ	why
you	PRONOM2	you
pushed	VPSTFININD	push
all	PRO	all
the	DETDEF	the
buttons	NPL	button
,	_	,
you	PRONOM2	you
can	VFIN	can
honestly	ADV	honestly
say	VNFIN	say
,	_	,
"	_	"
It	PRONOMNEUTSG3	it
was	VSGPSTIND3FIN	be
just	ADV	just
a	DETINDF	a
joke	NSG	joke
!	_	!
"	_	"

The	DETDEF	the
stories	NPL	storey
from	ADP	from
this	DETSG	this
first	ADJ	first
period	NSG	period
(	_	(
1892	NUM	@card@
–	ADP	–
94	NUM	@card@
)	_	)
suffered	VPSTFININD	suffer
from	ADP	from
the	DETDEF	the
excessive	ADJ	excessive
influence	NSG	influence
of	ADP	of
Heian	PROPNSG	Heian
poetry	NSG	poetry
.	_	.

The	DETDEF	the
population	NSG	population
of	ADP	of
Łódź	PROPNSG	Łódź
soared	VPSTFININD	soar
from	ADP	from
some	DET	some
4,000	NUM	@card@
people	NPL	people
in	ADP	in
the	DETDEF	the
1830s	NPL	1830s
and	CONJ	and
40,000	NUM	@card@
in	ADP	in
1865	NUM	@card@
to	ADP	to
over	ADV	over
300,000	NUM	@card@
inhabitants	NPL	inhabitant
at	ADP	at
the	DETDEF	the
turn	NSG	turn
of	ADP	of
the	DETDEF	the
century	NSG	century
,	_	,
which	PRO	which
was	VSGPSTIND3FIN	be
an	DETINDF	an
unprecedented	ADJ	unprecedented
growth	NSG	growth
on	ADP	on
a	DETINDF	a
worldwide	ADJ	worldwide
scale	NSG	scale
.	_	.

As	ADP	as
President	PROPNSG	President
,	_	,
I	PRONOMSG1	I
will	VFIN	will
serve	VNFIN	serve
ALL	PRO	all
of	ADP	of
the	DETDEF	the
people	NPL	people
in	ADP	in
America	PROPNSG	America
,	_	,
guided	VV.PTCPPST	guide
by	ADP	by
the	DETDEF	the
Constitution	PROPNSG	Constitution
.	_	.

The	DETDEF	the
Coppergate	PROPNSG	Coppergate
excavations	NPL	excavation
of	ADP	of
the	DETDEF	the
1970s	NPL	1970s
revealed	VPSTFININD	reveal
much	ADV	much
of	ADP	of
this	DETSG	this
Viking	PROPNSG	Viking
past	NSG	past
.	_	.

The	DETDEF	the
request	NSG	request
was	VSGPSTIND3FIN	be
advanced	VV.PTCPPST	advance
by	ADP	by
the	DETDEF	the
Municipality	PROPNSG	municipality
of	ADP	of
Livorno	PROPNSG	Livorno
in	ADP	in
2010	NUM	@card@
.	_	.

At	ADP	at
some	DET	some
point	NSG	point
or	CONJ	or
another	PRO	another
,	_	,
most	ADJRL	most
people	NPL	people
realize	VPRSFININD	realize
that	CONJ	that
the	DETDEF	the
world	NSG	world
does	VSGPRSIND3FIN	do
n't	PARTNEG	n't
revolve	VNFIN	revolve
around	ADP	around
them	PROACCPL3	them
.	_	.

Asking	V.MSDRV	ask
for	ADP	for
help	NSG	help
with	ADP	with
a	DETINDF	a
work	NSG	work
or	CONJ	or
school-related	ADJ	school
problem	NSG	problem
is	VSGPRSIND3FIN	be
almost	ADV	almost
always	ADV	always
a	DETINDF	a
good	ADJ	good
bet	NSG	bet
,	_	,
as	CONJ	as
is	VSGPRSIND3FIN	be
asking	V.MSDRV	ask
a	DETINDF	a
question	NSG	question
about	ADP	about
something	NSG	something
striking	V.MSDRV	strike
about	ADP	about
the	DETDEF	the
person	NSG	person
.	_	.

Eventually	ADV	eventually
,	_	,
she	PRONOMFEMSG3	she
got	VPSTFININD	get
the	DETDEF	the
break	NSG	break
she	PRONOMFEMSG3	she
was	VSGPSTIND3FIN	be
so	ADV	so
eager	ADJ	eager
for	ADP	for
:	_	:

Zenghelis	PROPNSG	Zenghelis
described	VPSTFININD	describe
her	PROACCFEMSG3	her
as	ADP	as
the	DETDEF	the
most	ADV	most
outstanding	ADJ	outstanding
pupil	NSG	pupil
he	PRONOMMASCSG3	he
ever	ADV	ever
taught	VPSTFININD	teach
.	_	.

The	DETDEF	the
majority	NSG	majority
of	ADP	of
outfits	NPL	outfit
involved	VPSTFININD	involve
at	CONJ	at
least	ADJRL	least
some	DET	some
elements	NPL	element
made	VV.PTCPPST	make
from	ADP	from
scratch	NSG	scratch
,	_	,
a	DETINDF	a
fantastic	ADJ	fantastic
display	NSG	display
of	ADP	of
craftsmanship	NSG	craftsmanship
.	_	.

Place	VNFIN	place
two	NUM	two
parts	NPL	part
water	NSG	water
or	CONJ	or
stock	NSG	stock
to	ADP	to
one	NUM	one
part	NSG	part
of	ADP	of
quinoa	NSG	quinoa
in	ADP	in
a	DETINDF	a
saucepan	NSG	saucepan
over	ADP	over
medium-high	ADJ	medium-high
heat	NSG	heat
and	CONJ	and
bring	VNFIN	bring
to	ADP	to
a	DETINDF	a
boil	NSG	boil
.	_	.

--	_	--
beautiful	ADJ	beautiful
girls	NPL	girl
--	_	--

Do	VNFIN	do
over	ADP	over
!	_	!

The	DETDEF	the
Andy	PROPNSG	Andy
Warhol	PROPNSG	Warhol
Foundation	PROPNSG	Foundation
for	ADP	for
the	DETDEF	the
Visual	PROPNSG	Visual
Arts	PROPNPL	Art
made	VPSTFININD	make
two	NUM	two
donations	NPL	donation
to	ADP	to
USI	PROPNSG	USI
Art	PROPNSG	Art
Collections	NPL	collection
,	_	,
in	ADP	in
2007	NUM	@card@
and	CONJ	and
a	DETINDF	a
second	NSG	second
recently	ADV	recently
.	_	.

Boxes	NPL	box
should	VFIN	should
be	VNFIN	be
marked	VV.PTCPPST	mark
"	_	"
Fragile	ADJ	fragile
"	_	"
and	CONJ	and
"	_	"
This	DETSG	this
side	NSG	side
up	ADP	up
"	_	"
to	PART	to
prevent	VNFIN	prevent
mishandling	V.MSDRV	mishandle
.	_	.

Image	NSG	image
:	_	:
Nick	PROPNSG	Nick
Moreau	PROPNSG	Moreau
.	_	.

This	PROSG	this
can	VFIN	can
cause	VNFIN	cause
the	DETDEF	the
chicken	NSG	chicken
significant	ADJ	significant
discomfort	NSG	discomfort
,	_	,
leading	V.MSDRV	lead
to	PART	to
fainting	V.MSDRV	fainting
or	CONJ	or
even	ADV	even
,	_	,
rarely	ADV	rarely
,	_	,
death	NSG	death
.	_	.

It	PRONOMNEUTSG3	it
can	VFIN	can
take	VNFIN	take
as	ADV	as
long	ADJ	long
as	ADP	as
4	NUM	4
to	ADP	to
4	NUM	4
years	NPL	year
before	CONJ	before
you	PRONOM2	you
get	VPRSFININD	get
flowers	NPL	flower
.	_	.

Just	ADV	just
the	DETDEF	the
fact	NSG	fact
that	CONJ	that
those	PROPL	those
were	VPSTFININD	be
the	DETDEF	the
lead	ADJ	lead
stories	NPL	storey
for	ADP	for
so	ADV	so
many	ADJ	many
days	NPL	day
,	_	,
in	ADP	in
everything	NSG	everything
from	ADP	from
US	PROPNSG	US
Weekly	PROPNSG	Weekly
to	ADP	to
Time	PROPNSG	Time
Magazine	PROPNSG	Magazine
.	_	.

The	DETDEF	the
microscope	NSG	microscope
collects	VSGPRSIND3FIN	collect
stacks	NPL	stack
of	ADP	of
digital	ADJ	digital
images	NPL	image
of	ADP	of
the	DETDEF	the
aerogel	NSG	aerogel
collectors	NPL	collector
in	ADP	in
the	DETDEF	the
array	NSG	array
.	_	.

It	PRONOMNEUTSG3	it
varies	VSGPRSIND3FIN	vary
;	_	;
look	VNFIN	look
around	ADP	around
Manhattan	PROPNSG	Manhattan
,	_	,
look	VNFIN	look
around	ADP	around
rents	NPL	rent
,	_	,
look	VNFIN	look
around	ADP	around
build-outs	NPL	build-outs
,	_	,
look	VNFIN	look
around	ADP	around
hiring	V.MSDRV	hire
,	_	,
look	VNFIN	look
around	ADP	around
advertising	NSG	advertising
...	_	...

How	CONJ	how
to	PART	to
Pack	VNFIN	Pack
Your	PRO2	your
Possessions	NPL	possession
When	CONJ	when
Moving	V.MSDRV	move

All	PRO	all
in	ADP	in
all	PRO	all
,	_	,
I	PRONOMSG1	I
think	VPRSFININD	think
this	PROSG	this
is	VSGPRSIND3FIN	be
a	DETINDF	a
terrific	ADJ	terrific
opportunity	NSG	opportunity
to	PART	to
improve	VNFIN	improve
sports	NPL	sport
coverage	NSG	coverage
in	ADP	in
a	DETINDF	a
multitude	NSG	multitude
of	ADP	of
aspects	NPL	aspect
;	_	;
but	CONJ	but
we	PRONOMPL1	we
will	VFIN	will
have	VNFIN	have
to	PART	to
wait	VNFIN	wait
until	CONJ	until
after	ADP	after
the	DETDEF	the
event	NSG	event
to	PART	to
assess	VNFIN	assess
to	ADP	to
what	DET	what
extent	NSG	extent
the	DETDEF	the
broadcasters	NPL	broadcaster
will	VFIN	will
meet	VNFIN	meet
these	DETPL	these
expectations	NPL	expectation
.	_	.

She	PRONOMFEMSG3	she
was	VSGPSTIND3FIN	be
nineteen	NUM	nineteen
,	_	,
two	NUM	two
years	NPL	year
younger	ADJCMPR	young
than	ADP	than
Carroll	PROPNSG	Carroll
;	_	;
she	PRONOMFEMSG3	she
was	VSGPSTIND3FIN	be
a	DETINDF	a
student	NSG	student
at	ADP	at
Jellicoh	PROPNSG	Jellicoh
College	PROPNSG	College
and	CONJ	and
every	DET	every
weekday	NSG	weekday
she	PRONOMFEMSG3	she
rose	VPSTFININD	rise
at	ADP	at
seven	NUM	seven
and	CONJ	and
biked	VPSTFININD	bike
four	NUM	four
miles	NPL	mile
into	ADP	into
town	NSG	town
,	_	,
and	CONJ	and
then	ADV	then
back	ADV	back
again	ADV	again
on	ADP	on
her	PROFEMSG3	her
bike	NSG	bike
,	_	,
four	NUM	four
miles	NPL	mile
uphill	ADV	uphill
to	ADP	to
the	DETDEF	the
farm	NSG	farm
.	_	.

Or	CONJ	or
was	VSGPSTIND3FIN	be
that	PROSG	that
a	DETINDF	a
later	ADJCMPR	later
one	NUM	one
?	_	?

Cornyn	PROPNSG	Cornyn
's	PART	's
statement	NSG	statement
added	VPSTFININD	add
,	_	,
"	_	"
There	PRO	there
is	VSGINDPRS3FIN	be
no	DETNEG	no
question	NSG	question
Houston	PROPNSG	Houston
should	VFIN	should
have	VNFIN	have
been	VV.PTCPPST	be
selected	VV.PTCPPST	select
as	ADP	as
a	DETINDF	a
final	ADJ	final
home	NSG	home
for	ADP	for
one	NUM	one
of	ADP	of
the	DETDEF	the
orbiters	NPL	orbiters
—	_	—
even	ADV	even
Administrator	PROPNSG	Administrator
Bolden	PROPNSG	Bolden
stated	VPSTFININD	state
as	ADV	as
much	ADJ	much
.	_	.

The	DETDEF	the
stunning	ADJ	stunning
mosques	NPL	mosque
of	ADP	of
Isfahan	PROPNSG	Isfahan
are	VFININDPRS	be
among	ADP	among
the	DETDEF	the
most	ADV	most
beautiful	ADJ	beautiful
and	CONJ	and
interesting	ADJ	interesting
in	ADP	in
the	DETDEF	the
world	NSG	world
.	_	.

The	DETDEF	the
chicken	NSG	chicken
should	VFIN	should
be	VNFIN	be
"	_	"
hypnotized	VV.PTCPPST	hypnotize
"	_	"
and	CONJ	and
cease	VNFIN	cease
to	PART	to
struggle	VNFIN	struggle
.	_	.

How	CONJ	How
many	ADJ	many
times	NPL	time
do	VPRSFININD	do
you	PRONOM2	you
suppose	VNFIN	suppose
you	PRONOM2	you
’ve	VPRSFININD	have
served	VPSTFININD	serve
it	PROACCNEUTSG3	it
at	ADP	at
your	PRO2	your
establishment	NSG	establishment
since	ADP	since
