sarılışım	NNOM	sarılış
sa	V	i
gibi	ADP	gibi
aptalca	ADV	aptalca
bir	NUM	bir
düşünce	NNOM	düşünce
geçiyor	V	geç
.	_	.

Nerede	PROESS	nere
siniz	V	i
oğlum	NNOM	oğul
?	_	?
dedi	V	de
bağırarak	VV.CVB	bağır
.	_	.

Tüzmen	PROPNNOM	Tüzmen
,	_	,
işadamlarının	NGEN	işadamı
"	_	"
Çinliler	ADJNOM	Çinli
pazarlarımızı	NACC	pazar
ele	NDAT	el
geçiriyor	V	geçir
"	_	"
sözleri	NNOM	söz
üzerine	NDAT	üzer
de	CONJ	de
,	_	,
"	_	"
Pazar	PROPNNOM	Pazar
herkese	NDAT	herkes
yeter	V	yet
"	_	"
dedi	V	de
.	_	.

Acı	ADJ	acı
patlıcanı	NACC	patlıcan
kırağı	NNOM	kırağı
çalmaz	V	çal
.	_	.

Kara	ADJ	kara
sevda	NNOM	sevda
...	_	...

Masal	NNOM	masal
da	CONJ	da
burada	PROESS	bura
bitmiş	V	bit
.	_	.

Faranjiti	PROPNNOM	Faranjit
var	V	var
,	_	,
kötü	ADJ	kötü
öksürtüyor	V	öksür
,	_	,
içmesin	V	iç
o	PRONOM	o
.	_	.

Ne	PRONOM	ne
dedi	V	de
biliyor	V	bil
musun	V	mu
geçen	ADJ	geçen
gün	NNOM	gün
telefonda	NESS	telefon
.	_	.

Bağışlayın	V	bağışla
,	_	,
koşa	ADJ	koşa
koşa	ADJ	koşa
geldim	V	gel
buraya	PRODAT	bura
.	_	.

Kerem	PROPNNOM	Kerem
başını	NACC	baş
kaldırmış	V	kal
,	_	,
ona	PRODAT	o
bakıyordu	V	bak
.	_	.

Tazminat	NNOM	tazminat
almak	VV.MSDRNOM	al
amacından	N	amaç
öte	ADP	öte
asıl	ADJ	asıl
amaç	NNOM	amaç
belgelere	NDAT	belge
ulaşmak	VV.MSDRNOM	ulaş
tı	V	i
.	_	.

Çocukluğunda	NESS	çocukluk
duygularını	NACC	duygu
bastırmak	VV.MSDRNOM	bas
zorunda	ADJESS	zor
kalmış	V	kal
,	_	,
uyuşturucu	ADJNOM	uyuşturucu
alırken	VV.CVB	al
duygularını	NACC	duygu
öldürmüş	VV.PTCP	öl
yetişkin	ADJ	yetişkin
çocuk	NNOM	çocuk
birdenbire	ADV	birdenbire
maddeyi	NACC	madde
bıraktığında	VV.PTCPESS	bırak
psikolojik	ADJ	psikolojik
bunalımlar	NNOM	bunalım
yaşıyor	V	yaşa
:	_	:
bastırılmış	VV.PTCP	bas
;	_	;
nevroz	NNOM	nevroz
,	_	,
depresyon	NNOM	depresyon
,	_	,
takıntılar	NNOM	takıntı
,	_	,
kleptomani	NNOM	kleptomani
vb	NNOM	vb
.	_	.

Mali	ADJ	mali
Barış	NNOM	barış
,	_	,
yalnızca	ADV	yalnızca
vergi	NNOM	vergi
borçlarını	NACC	borç
ve	CONJ	ve
ihtilafları	NACC	ihtilaf
kapsamalı	V	kapsa
.	_	.

Ne	CONJ	ne
ondan	PRO	o
bahsedebildim	V	bahset
,	_	,
ne	CONJ	ne
yaşadıklarımdan	VV.PTCP	yaşa
...	_	...

ŞAHMERAN	NNOM	şahmeran
Efsanesi'nin	NGEN	efsane
anlatıldığı	VV.PTCP	anlat
"	_	"
Melek	PROPNNOM	Melek
"	_	"
ad	NNOM	ad
lı	ADP	li
dizinin	NGEN	dizi
başrolünde	NESS	başrol
oynayan	VV.PTCP	oyna
Begüm	PROPNNOM	Begüm
Kütük	NNOM	kütük
,	_	,
rolünü	NACC	rol
rüyasında	NESS	rüya
gördüğünü	VV.PTCPACC	gör
açıkladı	V	açıkla
.	_	.

Okumuyorlar	V	oku
efendim	NNOM	efendi
.	_	.

Bazı	DET	bazı
çocukların	NGEN	çocuk
da	CONJ	da
bizim	PROGEN	biz
gibi	ADP	gibi
yaşadığını	VV.PTCPACC	yaşa
unutma	V	unut
demişti	V	de
.	_	.

Arının	ADJGEN	arı
peteği	NNOM	petek
,	_	,
arıdan	ADJ	arı
arıya	ADJDAT	arı
,	_	,
kırlangıcın	NGEN	kırlangıç
yuvası	NNOM	yuva
,	_	,
kırlangıcından	N	kırlangıç
kırlangıcına	NDAT	kırlangıç
değişmez	V	değiş
,	_	,
onlar	PRONOM	o
yalnızca	ADV	yalnızca
birer	NUM	bir
barınak	NNOM	barınak
tır	V	i
.	_	.

Bu	DET	bu
konuyu	NACC	konu
anneme	NDAT	anne
bile	ADV	bile
açmıyorum	V	aç
.	_	.

Başka	ADJ	başka
güne	NDAT	gün
alırız	V	al
doğum	NNOM	doğum
günümü	NACC	gün
.	_	.

Ne	PRONOM	ne
zaman	NNOM	zaman
tepem	NNOM	tepe
attı	V	at
,	_	,
kaptım	V	kap
bekletilen	VV.PTCP	bekle
tepsiyi	NACC	tepsi
masadan	N	masa
?	_	?

Evet	NNOM	evet
,	_	,
Ali	PROPNNOM	Ali
Babaoğlu'nun	PROPNGEN	Babaoğlu
dediği	VV.PTCP	de
gibi	ADP	gibi
ben	PRONOM	ben
de	CONJ	de
bu	DET	bu
zeka	NNOM	zeka
pırıltılarından	N	pırıltı
etkilendim	V	etkile
.	_	.

Aslında	ADV	aslında
bu	PRONOM	bu
Balkan	PROPNNOM	Balkan
peyniri	NNOM	peynir
dir	V	i
:	_	:
Kaşkaval	NNOM	kaşkaval
.	_	.

Gazetecilere	NDAT	gazeteci
uçak	NNOM	uçak
havada	NESS	hava
yanarak	VV.CVB	yan
geldi	V	gel
yere	NDAT	yer
çakıl	NNOM	çakıl
dı	V	i
diyen	VV.PTCP	de
tanıklar	NNOM	tanık
,	_	,
anket	NNOM	anket
heyetinin	NGEN	heyet
hazırladığı	VV.PTCP	hazırla
raporlara	NDAT	rapor
göre	ADP	göre
,	_	,
farklı	ADJ	farklı
konuşmuşlardı	V	konuş
.	_	.

Sonradan	ADV	sonradan
çark	NNOM	çark
etti	V	et
,	_	,
Sodexho	PROPNNOM	Sodexho
gözbebeğimiz	NNOM	gözbebeği
Sodexho	PROPNNOM	Sodexho
dedi	V	de
.	_	.

Ürkütücü	VV.PTCP	ürk
şeyler	NNOM	şey
bu	DET	bu
anlattıklarınız	VV.PTCPNOM	anlat
.	_	.

Fasulye	NNOM	fasulye
ailesi	NNOM	aile
öyle	ADV	öyle
de	CONJ	de
kalabalık	NNOM	kalabalık
ki	CONJ	ki
.	_	.

Boşalmasını	VV.MSDRACC	boşal
sabırsızlıkla	NINS	sabırsızlık
beklerim	V	bekle
.	_	.

Bize	PRODAT	biz
gideceğiz	V	git
,	_	,
dedi	V	de
.	_	.

Bu	DET	bu
durum	NNOM	durum
aykırı	ADJ	aykırı
da	CONJ	da
gelse	V	gel
,	_	,
bir	NUM	bir
olgu	NNOM	olgu
dur	V	i
ve	CONJ	ve
hem	CONJ	hem
iyi	ADJ	iyi
,	_	,
hem	CONJ	hem
de	CONJ	de
kötü	ADJ	kötü
bir	NUM	bir
durum	NNOM	durum
dur	V	i
.	_	.

Ben	PRONOM	ben
de	CONJ	de
sahneye	NDAT	sahne
çıktım	V	çık
"	_	"
dedi	V	de
.	_	.

Sabaha	NDAT	sabah
doğru	ADP	doğru
yapılan	VV.PTCP	yap
aşklar	NNOM	aşk
ya	CONJ	ya
da	CONJ	da
aşk	NNOM	aşk
yapma	VV.MSDRNOM	yap
gücünü	ADJACC	güç
bulamayıp	VV.CVB	bul
da	CONJ	da
ertesi	ADJ	ertesi
günleri	NACC	gün
de	CONJ	de
sürdürülen	VV.PTCP	sür
gezintiler	NNOM	gezinti
.	_	.

Bence	PROEQTV	ben
yeterince	ADV	yeterince
değil	CONJ	değil
,	_	,
hiç	ADV	hiç
araştırmadan	VV.CVB	araştır
haber	NNOM	haber
yapılmış	V	yap
;	_	;
okurlar	NNOM	okur
yanıltılmıştır	V	yanıl
.	_	.

Tabii	ADJ	tabii
ki	CONJ	ki
oluyor	V	ol
.	_	.

Kız	ADJNOM	kız
başka	ADJ	başka
gidecek	VV.PTCP	git
yeri	NNOM	yer
olmadığından	VV.PTCP	ol
damda	NESS	dam
yaşamaya	VV.MSDRDAT	yaşa
başlamış	V	başla
.	_	.

En	ADV	en
zıt	ADJ	zıt
fikirler	NNOM	fikir
ileri	ADJ	ileri
sürülüyor	V	sür
,	_	,
kimse	NNOM	kimse
kimseye	NDAT	kimse
hakaret	NNOM	hakaret
etmiyor	V	et
,	_	,
tarizde	NESS	tariz
bulunmuyordu	V	bul
.	_	.

,	_	,
birazdan	ADV	birazdan
ışık	NNOM	ışık
da	CONJ	da
açılacak	V	aç
,	_	,
herhangi	ADJ	herhangi
bir	NUM	bir
iş	NNOM	iş
yapacak	VV.PTCP	yap
halim	NNOM	hal
yok	ADV	yok
,	_	,
yalnız	ADV	yalnız
dinler	V	dinle
...	_	...

Benzetmek	VV.MSDRNOM	benze
gerekirse	V	gerek
,	_	,
Lahana	NNOM	lahana
kanlı	ADJ	kanlı
-	_	-
canlı	ADJ	canlı
,	_	,
tuttuğunu	VV.PTCPACC	tut
koparan	VV.PTCP	kopar
bir	NUM	bir
Kuzey	ADJNOM	kuzey
li	ADP	li
güzeli	ADJNOM	güzel
dir	V	i
.	_	.

Eniştem	NNOM	enişte
emekli	ADJNOM	emekli
olduktan	VV.PTCP	ol
sonra	ADP	sonra
döndüler	V	dön
Ankara'ya	PROPNDAT	Ankara
,	_	,
yerleştiler	V	yerleş
dişlerinden	N	diş
tırnaklarından	N	tırnak
ayırdıkları	VV.PTCP	ayır
paralarla	NINS	para
güç	ADJ	güç
bela	NNOM	bela
edindikleri	VV.PTCP	edin
kooperatif	NNOM	kooperatif
evine	NDAT	ev
.	_	.

Eski	ADJ	eski
kulübeyi	NACC	kulübe
ise	V	i
mutfak	NNOM	mutfak
haline	NDAT	hal
getirmişti	V	getir
.	_	.

Bir	NUM	bir
köle	NNOM	köle
sinizdir	V	i
artık	ADV	artık
o	DET	o
parkın	NGEN	park
içinde	ADJESS	iç
.	_	.

Fransız	ADJNOM	Fransız
böbürlenir	V	böbürlen
.	_	.

Lübnan	PROPNNOM	Lübnan
usulü	NNOM	usul
tabbule	NNOM	tabbule
,	_	,
maydanoz	NNOM	maydanoz
ağırlık	NNOM	ağırlık
lı	ADP	li
.	_	.

Anayasa	NNOM	anayasa
paketinin	NGEN	paket
tümü	PRONOM	tümü
,	_	,
kırkdört	NUM	kırkdört
ret	NNOM	ret
oyuna	NDAT	oy
karşı	ADP	karşı
dörtyüzotuzyedi	NUM	dörtyüzotuzyedi
kabul	NNOM	kabul
oyuyla	NINS	oy
aynen	ADV	aynen
geçti	V	geç
.	_	.

Bu	DET	bu
yüzden	N	yüz
alışveriş	NNOM	alışveriş
bilimini	NACC	bilim
yaratırken	VV.CVB	yarat
antroplojinin	NGEN	antropoloji
katkısı	NNOM	katkı
tartışılmaz	V	tartış
.	_	.

Türkiye'de	PROPNESS	Türkiye
sıcağı	ADJACC	sıcak
bastırmak	VV.MSDRNOM	bas
için	ADP	için
içilen	VV.PTCP	iç
sıcak	ADJ	sıcak
çay	NNOM	çay
misali	NNOM	misal
burada	PROESS	bura
da	CONJ	da
soğuğu	ADJACC	soğuk
bastırıp	VV.CVB	bas
üşümemek	VV.MSDRNOM	üşü
için	ADP	için
ılık	ADJNOM	ılık
tı	V	i
içecekler	VV.PTCPNOM	iç
.	_	.

Bu	DET	bu
heyecana	NDAT	heyecan
,	_	,
afyona	NDAT	afyon
,	_	,
ne	PRONOM	ne
bileyim	V	bil
ben	PRONOM	ben
;	_	;
eroine	NDAT	eroin
alışır	V	alış
gibi	ADP	gibi
alışır	V	alış
insan	NNOM	insan
.	_	.

Altın	ADJNOM	altın
lı	ADP	li
makine	NNOM	makine
artık	ADV	artık
vermiyordu	V	ver
,	_	,
yemeye	VV.MSDRDAT	ye
geçmişti	V	geç
.	_	.

Evet	NNOM	evet
,	_	,
tutkuyu	NACC	tutku
anlattın	V	anlat
sen	PRONOM	sen
bize	PRODAT	biz
.	_	.

Ama	CONJ	ama
işte	ADV	işte
gemi	NNOM	gemi
limandan	N	liman
demir	ADJNOM	demir
al	ADJNOM	al
dı	V	i
.	_	.

Lokantası	NNOM	lokanta
her	DET	her
gece	NNOM	gece
doluyordu	V	dol
.	_	.

Barmenden	N	barmen
iki	NUM	iki
bourbon	PROPNNOM	Bourbon
viski	NNOM	viski
istedim	V	iste
.	_	.

Nasıl	ADV	nasıl
olsa	V	ol
bir	NUM	bir
şey	NNOM	şey
satamıyorsun	V	sat
.	_	.

Ne	PRONOM	ne
kadar	ADP	kadar
zorlarsam	V	zorla
zorlayayım	V	zorla
,	_	,
her	DET	her
biri	PRONOM	biri
cılız	ADJ	cılız
birer	NUM	bir
siluet	NNOM	siluet
olarak	ADP	olarak
gözlerimin	NGEN	göz
önünden	ADJ	ön
geçip	VV.CVB	geç
kayboluyor	V	kaybol
.	_	.

Hah	INTJ	hah
şöyle	ADV	şöyle
,	_	,
yüzüme	NDAT	yüz
bak	V	bak
da	CONJ	da
konuş	V	konuş
.	_	.

Yani	CONJ	yani
...	_	...
günah	NNOM	günah
çıkaralım	V	çıkar
işte	ADV	işte
.	_	.

Ya	CONJ	ya
da	CONJ	da
barınağın	NGEN	barınak
,	_	,
konutun	NGEN	konut
,	_	,
bir	NUM	bir
türlü	ADJ	türlü
evleşememesine	VV.MSDRDAT	evleş
neden	ADV	neden
olabilir	V	ol
.	_	.

Boru	NNOM	boru
hattının	NGEN	hat
geçeceği	VV.PTCP	geç
bölgelerde	NESS	bölge
sivil	ADJNOM	sivil
toplum	NNOM	toplum
örgütlerinin	NGEN	örgüt
de	CONJ	de
katılımıyla	NINS	katılım
teklif	NNOM	teklif
komisyonları	NNOM	komisyon
kurulacak	V	kur
.	_	.

Kanıt	NNOM	kanıt
sözcüğü	NNOM	sözcük
bilim	NNOM	bilim
dünyasının	NGEN	dünya
değil	CONJ	değil
matematik	NNOM	matematik
dünyasının	NGEN	dünya
bir	NUM	bir
sözcüğü	NNOM	sözcük
dür	V	i
.	_	.

İçim	ADJNOM	iç
kıskançlık	NNOM	kıskançlık
,	_	,
acı	ADJNOM	acı
,	_	,
kin	NNOM	kin
ve	CONJ	ve
nefretle	NINS	nefret
dolu	ADJNOM	dolu
ydu	V	i
.	_	.

Eskiden	ADV	eskiden
mevsimi	NACC	mevsim
var	ADJNOM	var
dı	V	i
.	_	.

Erten'in	PROPNGEN	Erten
ifadesiyle	NINS	ifade
,	_	,
bir	NUM	bir
Hollanda	PROPNNOM	Hollanda
mimarlık	NNOM	mimarlık
okulunun	NGEN	okul
takdirini	NACC	takdir
almış	V	al
olduğunu	VV.PTCPACC	ol
öğrendim	V	öğren
.	_	.

Bu	DET	bu
benim	PROGEN	ben
son	ADJNOM	son
savunma	VV.MSDRNOM	savun
silahım	NNOM	silah
dı	V	i
.	_	.

Leblebicilik	NNOM	leblebicilik
,	_	,
çıraklığı	NACC	çıraklık
,	_	,
kalfalığı	NACC	kalfalık
,	_	,
ustalığı	NACC	ustalık
olan	VV.PTCP	ol
bir	NUM	bir
meslek	NNOM	meslek
.	_	.

Memo	PROPNNOM	Memo
sürücünün	NGEN	sürücü
hoşgörüsünden	N	hoşgörü
yüz	NNOM	yüz
bularak	VV.CVB	bul
hafifçe	ADV	hafifçe
şımarmıştı	V	şımar
.	_	.

Buraya	PRODAT	bura
uğra	V	uğra
,	_	,
bir	NUM	bir
kadeh	NNOM	kadeh
içtikten	VV.PTCP	iç
sonra	ADP	sonra
,	_	,
kentin	NGEN	kent
merkezine	NDAT	merkez
ineriz	V	in
.	_	.

Demiray	PROPNNOM	Demiray
,	_	,
"	_	"
Çünkü	CONJ	çünkü
kredi	NNOM	kredi
kartını	ADJACC	kart
çıkaran	VV.PTCP	çıkar
kuruluş	NNOM	kuruluş
bu	DET	bu
işi	NACC	iş
kendisi	PRONOM	kendi
finanse	NNOM	finanse
ederek	VV.CVB	et
faiz	NNOM	faiz
ve	CONJ	ve
komisyon	NNOM	komisyon
almak	VV.MSDRNOM	al
ister	VV.PTCP	iste
.	_	.

Bunu	PROACC	bu
sınıfça	NEQTV	sınıf
başarabileceğimizden	VV.PTCP	başar
emin	ADJ	emin
değilim	V	değil
.	_	.

Aslında	ADV	aslında
annemin	NGEN	anne
duyamayacağı	VV.PTCP	duy
bir	NUM	bir
tonda	NESS	ton
söylemeye	VV.MSDRDAT	söyle
çalışmıştı	V	çalış
ama	CONJ	ama
annemden	N	anne
bir	NUM	bir
şey	NNOM	şey
saklamak	VV.MSDRNOM	sakla
oldukça	ADV	oldukça
zor	ADV	zor
du	V	i
.	_	.

Beni	PROACC	ben
ziyan	NNOM	ziyan
ettin	V	et
,	_	,
diyor	V	de
,	_	,
ziyan	NNOM	ziyan
ettin	V	et
.	_	.

Geceleri	ADV	geceleri
kakıp	VV.CVB	kak
,	_	,
konuklara	NDAT	konuk
sunulacak	VV.PTCP	sun
rakı	NNOM	rakı
,	_	,
votka	NNOM	votka
,	_	,
viski	NNOM	viski
ne	PRONOM	ne
bulursam	V	bul
;	_	;
birer	NUM	birer
ikişer	NUM	iki
yudum	NNOM	yudum
kafama	NDAT	kafa
dikmeden	VV.CVB	dik
,	_	,
bölük	NNOM	bölük
pörçük	_	pörçük
uykumu	NACC	uyku
bile	ADV	bile
sürdüremiyorum	V	sür
.	_	.

Yabancı	ADJNOM	yabancı
grupların	NGEN	grup
nerelerde	PROESS	nere
kalacağı	VV.PTCPNOM	kal
da	CONJ	da
belirlenmiş	VV.PTCP	belirle
durumda	NESS	durum
.	_	.

Beni	PROACC	ben
hayatından	N	hayat
defedişinin	VV.MSDRGEN	defet
üzerinden	N	üzer
bir	NUM	bir
ay	NNOM	ay
geçmişti	V	geç
.	_	.

Londra	PROPNNOM	Londra
Üniversitesi'nden	N	üniversite
Prof.	PROPNNOM	Prof.
Dr.	NNOM	doktor
Linn	PROPNNOM	Linn
Linn	PROPNNOM	Linn
,	_	,
planın	NGEN	plan
açık	ADJ	açık
seçik	ADJ	seçik
bir	NUM	bir
Türkçe'yle	ADJINS	Türkçe
yazılarak	VV.CVB	yaz
evlere	NDAT	ev
gönderilmesi	VV.MSDRNOM	gönder
gerektiğini	VV.PTCPACC	gerek
söyledi	V	söyle
.	_	.

Soğukça	ADV	Soğukça
yanıtladım	V	yanıtla
.	_	.

Tel	NNOM	tel
li	ADP	li
sazlar	ADJNOM	saz
akord	NNOM	akord
ediliyor	V	et
.	_	.

Tamamen	ADV	tamamen
İsveçliler	ADJNOM	İsveçli
tarafından	N	taraf
kurulan	VV.PTCP	kur
Volvo	PROPNNOM	Volvo
Otomobil	NNOM	otomobil
Türkiye	PROPNNOM	Türkiye
,	_	,
ikibinuc	NUMNOM	ikibinuc
yılından	N	yıl
itibaren	ADP	itibaren
Volvo	PROPNNOM	Volvo
Car	PROPNNOM	Car
Corporation	PROPNNOM	Corporation
(	_	(
VCC	NNOM	VCC
)	_	)
deniz	NNOM	deniz
aşırı	ADJ	aşırı
ülkeler	NNOM	ülke
bölümünün	NGEN	bölüm
alti	NUM	alti
yönetim	NNOM	yönetim
merkezinden	N	merkez
biri	NUMACC	bir
oldu	V	ol
.	_	.

Hiç	ADV	hiç
kafasını	NACC	kafa
yerden	N	yer
kaldırmıyor	V	kal
,	_	,
hiçbir	DET	hiçbir
sempati	NNOM	sempati
belirtisi	NNOM	belirti
göstermiyordu	V	göster
.	_	.

Kollarım	NNOM	kol
düştü	V	düş
.	_	.

Tonik	ADJNOM	tonik
yok	ADJ	yok
mu	V	mu
.	_	.

Önce	ADV	önce
tazesi	ADJNOM	taze
.	_	.

Bu	DET	bu
iş	NNOM	iş
böyle	ADV	böyle
olmayacaktı	V	ol
,	_	,
çünkü	CONJ	çünkü
çok	ADV	çok
sık	ADJ	sık
belimize	NDAT	bel
dek	ADP	dek
suya	NDAT	su
giriyorduk	V	gir
ve	CONJ	ve
kayalara	NDAT	kaya
serpiştirilmiş	VV.PTCP	serpiş
gibi	ADP	gibi
birbirlerinden	PRO	birbiri
belli	ADJ	belli
uzaklıklara	NDAT	uzaklık
dağılmış	V	dağıl
sevgililerin	ADJNOM	sevgili
(	_	(
yaz	NNOM	yaz
aşkları	NNOM	aşk
bunlar	PRONOM	bu
,	_	,
o	DET	o
kadarını	ADPACC	kadar
çakıyoruz	V	çak
)	_	)
,	_	,
bu	DET	bu
durumdan	N	durum
rahatsız	ADJ	rahatsız
olacaklarını	ADJACC	olacak
düşünmeye	VV.MSDRDAT	düşün
başlamıştık	V	başla
.	_	.

Takır	_	takır
takır	_	takır
.	_	.

Save	PROPNNOM	Save
ile	ADP	ile
birlikte	ADV	birlikte
dün	NNOM	dün
gece	NNOM	gece
geç	ADJ	geç
saatlerde	NESS	saat
özel	ADJ	özel
bir	NUM	bir
uçakla	NINS	uçak
Ankara'ya	PROPNDAT	Ankara
gelen	VV.PTCP	gel
for	V	for
,	_	,
Türkiye'ye	PROPNDAT	Türkiye
Hazine'den	N	hazine
Sorumlu	ADJNOM	sorumlu
Devlet	NNOM	devlet
Bakanı	NNOM	bakan
Ali	PROPNNOM	Ali
Babacan'ın	PROPNGEN	Babacan
daveti	NNOM	davet
üzerine	NDAT	üzer
geldiklerini	VV.PTCPACC	gel
belirtti	V	belir
.	_	.

Her	DET	her
gün	NNOM	gün
elinde	NESS	el
buket	NNOM	buket
,	_	,
orkide	NNOM	orkide
,	_	,
gül	NNOM	gül
,	_	,
kasmpatı	NNOM	kasmpatı
!	_	!
Zıplardım	V	zıpla
kucağına	ADJDAT	kucak
.	_	.

Böyle	ADV	böyle
bir	ADV	bir
şeye	NDAT	şey
gerçekten	ADV	gerçekten
ihtiyacımız	NNOM	ihtiyaç
var	V	var
mı	V	mı
?	_	?
diye	ADP	diye
sordu	V	sor
.	_	.

Sözleşmelerde	NESS	sözleşme
yer	NNOM	yer
alan	VV.PTCP	al
tüketici	NNOM	tüketici
aleyhine	NDAT	aleyh
koşullara	NDAT	koşul
ilişkin	ADP	ilişkin
düzenleme	VV.MSDRNOM	düzenle
yapılarak	VV.CVB	yap
,	_	,
bu	DET	bu
tür	NNOM	tür
hükümlerin	NGEN	hüküm
na	PROPNNOM	Na
olması	VV.MSDRNOM	ol
sağlanıyor	V	sağla
.	_	.

Bir	NUM	bir
mektup	NNOM	mektup
yazayım	V	yaz
ona	PRODAT	o
,	_	,
dedi	V	de
Mebrure	PROPNNOM	Mebrure
.	_	.

Tersine	ADJDAT	ters
,	_	,
giderek	VV.CVB	git
yavaşlıyor	V	yavaşla
ve	CONJ	ve
durmaya	VV.MSDRDAT	dur
yaklaşıyordu	V	yaklaş
.	_	.

Meraklanıyorum	V	Meraklan
ama	CONJ	ama
anneme	NDAT	anne
hiçbir	DET	hiçbir
şey	NNOM	şey
soramıyorum	V	sor
.	_	.

Başlarda	NESS	baş
ev	NNOM	ev
yapmak	VV.MSDRNOM	yap
,	_	,
hayatı	NACC	hayat
biçimlendirmek	VV.MSDRNOM	biçimlen
demek	VV.MSDRNOM	de
tir	V	i
demiştim	V	de
.	_	.

O	PRONOM	o
kadar	ADP	kadar
yakın	ADJNOM	yakın
,	_	,
o	PRONOM	o
kadar	ADP	kadar
net	NNOM	net
görünüyordu	V	görün
ki	CONJ	ki
elimi	NACC	el
uzatsam	V	uza
değecek	VV.PTCP	değ
gibi	ADP	gibi
ydim	V	i
.	_	.

Kim	PRONOM	kim
o	PRONOM	o
?	_	?

Güneş	NNOM	güneş
ağaçların	NGEN	ağaç
arkasına	ADJDAT	arka
inerken	VV.CVB	in
kasabaya	NDAT	kasaba
yollandı	V	yolla
kamyon	NNOM	kamyon
.	_	.

Birkaç	DET	birkaç
yıl	NNOM	yıl
sonra	ADV	sonra
da	CONJ	da
,	_	,
bir	NUM	bir
gazetede	NESS	gazete
gece	NNOM	gece
sekreteri	NACC	sekreter
olarak	ADP	olarak
çalışmaya	VV.MSDRDAT	çalış
başladım	V	başla
.	_	.

Bilene	VV.PTCPDAT	bil
rastlamadım	V	rastla
.	_	.

Gelirlerinin	NGEN	gelir
bir	NUM	bir
bölümünü	NACC	bölüm
bütçeye	NDAT	bütçe
aktaran	VV.PTCP	aktar
kuruluşlara	NDAT	kuruluş
Kıyı	NNOM	kıyı
Emniyeti	NNOM	emniyet
ile	CONJ	ile
TPAO	PROPNNOM	Tpao
da	CONJ	da
eklendi	V	ekle
.	_	.

Göğüs	NNOM	göğüs
geçiriyordu	V	geçir
ara	ADJNOM	ara
sıra	NNOM	sıra
.	_	.

Birbirimize	PRODAT	birbiri
kavuşamamıştık	V	kavuş
.	_	.

Erkekler	ADJNOM	erkek
Parkı	NNOM	park
yakında	ADJESS	yakın
olmalı	V	ol
öyle	ADJNOM	öyle
yse	V	i
.	_	.

